# Data Set (v1): LOC-OSM-TR
# Nov 2015
# AA1-2015 CUP: http://www.di.unipi.it/~micheli/DID/CUP-AA1/2015
# INFO: micheli@di.unipi.it
# (C) CIML group - Gallicchio, Micheli 2015
# 
# Format:
# Training set: id inputs target_x target_y (last 2 columns)
# Blind Test set: id inputs

14,1.514813,-1.341457,-1.876145,0.539240,-0.924681,1.270111,-1.174902,-0.122333,-0.217599,1.353715,23.931763,11.294079
15,0.542163,-0.922899,0.328499,0.257544,-1.044120,0.369340,0.403678,1.344460,2.044587,0.461352,23.269435,-0.645706
16,-0.659347,0.512156,0.672974,0.046273,0.030828,-0.024747,0.151105,0.061016,1.479041,0.104406,20.736881,-0.695380
17,2.029746,-0.803311,-0.773823,0.257544,-1.342716,1.382708,-1.238045,0.061016,-0.783145,0.401861,24.070896,15.142925
18,1.343169,-1.162075,-1.187194,0.046273,-0.924681,1.833093,-0.985472,-0.489031,-1.160176,0.163897,24.000436,13.264266
19,-1.403138,1.050302,0.397394,-1.080509,1.046056,-1.432201,0.593108,-0.580706,-0.217599,-1.204393,4.574294,-0.179632
20,0.828236,-1.162075,-1.118299,0.539240,-0.984400,1.326409,-1.174902,-0.030658,-0.594630,1.115751,23.943937,11.751332
21,-0.544917,0.930714,1.844191,-0.869237,0.926617,-1.432201,1.035110,0.152691,1.950329,-0.490503,17.439467,-0.569677
22,0.828236,-1.281663,-0.980509,1.806869,-0.745523,0.932322,-0.922329,0.977762,-0.029083,1.234733,23.767264,6.543735
23,1.400384,-1.221869,-1.462774,0.609663,-1.462155,1.382708,-1.238045,-0.214007,-0.217599,1.234733,23.918264,11.097860
24,-0.430488,0.512156,0.741869,0.187120,-0.088611,-0.587729,-0.038324,0.794413,2.138845,0.044915,19.955939,-0.674994
25,0.656592,-1.281663,-1.600565,0.820935,-1.223277,1.270111,-0.859186,-0.305682,-0.594630,1.353715,23.873382,9.434139
26,-0.716562,1.767829,0.466289,-1.221357,1.046056,-1.150710,1.540256,-1.130753,0.065175,-0.847448,8.600585,-0.315382
27,-0.830991,1.110095,1.430820,-0.446694,0.926617,-0.812921,1.161396,-0.214007,0.159432,-1.263884,13.863048,-0.447232
28,0.542163,-0.265166,0.121813,-0.164999,0.030828,0.200446,-0.227754,1.619484,1.667556,0.818297,23.502497,0.875930
29,0.771022,-0.803311,-0.980509,1.454750,-1.223277,0.988620,-1.174902,0.244365,-0.406114,1.532187,23.806425,7.756580
30,-1.231494,1.588447,0.535184,-1.221357,0.747460,-0.981816,1.224540,-0.855729,0.065175,-1.442357,6.551192,-0.254925
31,-1.345924,0.811126,0.466289,-0.869237,1.225214,-1.038114,0.151105,-0.672380,0.347948,-0.906939,3.441382,-0.120050
32,-1.288709,0.990508,1.293030,-1.291781,0.687740,-1.038114,1.540256,-0.397357,0.253690,-0.966430,14.332681,-0.452843
33,-0.373273,0.093598,0.741869,0.116696,0.628021,-0.024747,0.529964,0.244365,2.138845,0.163897,20.557210,-0.701087
34,0.370518,0.272980,1.017450,0.116696,0.389144,0.538235,-0.227754,-0.580706,1.102010,0.639824,22.739114,-0.772173
35,1.114310,-1.281663,-0.911613,0.539240,-1.163558,1.720497,-0.985472,-0.489031,-1.914238,0.758806,23.968703,12.230509
36,0.599377,-1.221869,-0.704928,1.736445,-1.342716,0.988620,-1.490618,-0.764055,-0.311856,1.353715,23.786296,7.033528
37,0.599377,-1.341457,-0.360453,1.595597,-0.685804,0.763428,-1.238045,0.336040,-0.029083,1.115751,23.679811,4.457738
38,0.542163,0.153392,-0.429348,0.257544,-0.327488,0.763428,-0.038324,1.436135,1.479041,-0.074066,23.498357,0.278954
39,0.828236,-1.042487,-1.807250,1.736445,-0.864962,0.425639,-0.922329,0.702738,0.159432,0.877788,23.729263,5.466717
40,0.313304,-1.341457,-0.980509,1.736445,-1.282997,0.425639,-1.238045,-0.122333,-1.442949,1.353715,23.757309,6.104548
41,-0.945421,1.050302,0.948555,-1.291781,1.284933,-0.700325,1.666542,-0.580706,-0.029083,-0.966430,9.000563,-0.327316
42,-0.544917,0.033804,0.948555,0.187120,-0.148330,0.313042,0.277392,1.069437,1.573298,1.115751,21.586839,-0.722702
43,-0.716562,0.093598,1.293030,-0.869237,0.807179,-0.475132,1.224540,-0.580706,1.573298,-0.490503,18.617218,-0.609248
44,-0.144414,0.272980,0.741869,0.539240,0.269705,0.144148,0.529964,0.519389,0.253690,0.580333,22.277659,-0.756930
45,-0.888206,1.409065,0.741869,-1.010085,0.986337,-1.094412,1.413969,-0.764055,0.630721,-0.966430,9.286285,-0.337629
46,-0.544917,0.332774,1.361925,-0.657966,0.687740,-0.475132,1.035110,-0.397357,0.724979,-0.787957,16.460952,-0.512651
47,1.285954,-1.221869,-0.842718,0.257544,-1.521874,1.833093,-1.238045,-0.397357,-0.500372,0.877788,24.017206,13.750965
48,1.285954,-1.341457,-1.118299,0.539240,-1.103839,1.157515,-1.553761,0.152691,-0.971661,1.353715,23.931174,11.250738
49,0.084445,-1.102281,-0.980509,1.313902,-1.223277,1.044918,-1.238045,0.061016,-0.688887,1.532187,23.798461,7.655971
50,-1.403138,0.930714,0.328499,-1.855171,0.687740,-1.094412,1.287683,-1.039079,-0.406114,-0.966430,7.691111,-0.278639
51,1.114310,-1.341457,-1.187194,0.680087,-1.044120,1.495304,-1.553761,-0.397357,-0.217599,1.234733,23.972718,12.203170
52,-0.888206,1.409065,0.672974,-1.080509,1.404372,-1.150710,1.161396,-1.039079,0.253690,-1.085412,9.682382,-0.340141
53,1.285954,-1.341457,-1.118299,0.539240,-0.864962,1.495304,-1.238045,-0.030658,-0.217599,1.294224,23.915739,10.561006
54,1.343169,-1.401251,-1.118299,0.609663,-1.282997,1.495304,-1.743191,-0.122333,-0.783145,0.104406,23.974672,12.364752
55,-1.117065,0.751332,0.741869,-0.869237,0.687740,-1.150710,0.466821,-1.680801,-1.065918,-0.906939,2.932580,-0.110446
56,1.629243,-1.102281,-0.704928,0.398392,-1.103839,1.044918,-0.922329,-0.030658,-0.783145,0.461352,24.040925,14.398930
57,1.457598,-0.922899,-1.049404,0.609663,-0.805242,1.044918,-0.859186,-0.030658,-1.160176,0.461352,24.081222,15.447104
58,-0.716562,0.811126,1.430820,-1.010085,0.986337,-1.319605,0.908824,0.061016,1.856072,-0.431012,17.463372,-0.557480
59,0.484948,-0.803311,-0.291557,1.595597,-0.805242,0.707129,-0.796043,1.619484,-0.029083,0.461352,23.596931,2.866843
60,0.484948,0.272980,1.293030,0.187120,0.389144,0.200446,0.277392,1.436135,0.819237,0.223388,21.572520,-0.738443
61,-0.602132,0.751332,0.879659,-0.446694,0.687740,-0.137343,1.098253,0.244365,1.573298,-0.252539,19.065256,-0.627630
62,-1.117065,1.169889,0.672974,-0.869237,0.926617,-1.263307,1.413969,-0.305682,0.347948,-1.561339,9.214161,-0.322075
63,0.542163,-0.863105,-1.256089,0.750511,-1.103839,0.819726,-0.985472,-1.130753,-0.783145,1.829642,23.842934,8.577660
64,1.514813,-1.341457,-1.118299,0.680087,-0.924681,1.495304,-1.364332,0.244365,-0.406114,1.234733,23.930130,10.735292
65,0.370518,-1.221869,0.121813,0.327968,0.030828,0.538235,-0.101468,1.711159,1.102010,0.401861,23.460408,0.053544
66,0.656592,-0.922899,-0.360453,1.454750,-0.745523,0.707129,-0.796043,1.436135,-0.783145,0.996769,23.623664,3.373509
67,-0.945421,0.870920,0.672974,-1.150933,1.523811,-1.038114,1.540256,-1.039079,-0.029083,-1.204393,8.219789,-0.305574
68,1.743672,-1.341457,-1.324984,0.257544,-0.984400,1.213813,-1.680048,-0.030658,-1.631465,0.461352,24.143963,17.478891
69,0.656592,-0.743517,-0.980509,1.454750,-1.462155,0.650831,-0.985472,0.519389,-0.500372,1.413206,23.804710,7.638596
70,0.942666,-1.102281,-1.118299,0.680087,-1.402435,1.157515,-0.922329,-0.030658,-0.783145,1.532187,23.819511,8.114338
71,0.656592,-1.281663,-1.118299,0.187120,-1.044120,1.551602,-1.743191,-0.305682,-1.065918,0.520842,23.990828,13.360473
72,-1.288709,0.990508,0.604079,-0.869237,0.926617,-0.812921,0.782537,-2.139173,-0.029083,-1.025921,3.009130,-0.105114
73,0.771022,-1.221869,-1.187194,0.961783,-1.282997,0.425639,-1.174902,0.152691,-1.537207,1.056260,23.688534,4.692453
74,0.427733,-0.683723,-1.049404,1.454750,-0.626084,0.932322,-1.490618,1.069437,-0.311856,0.699315,23.711226,5.040512
75,0.542163,-1.341457,-0.980509,0.398392,-1.402435,1.101217,-1.174902,0.061016,-0.311856,1.353715,23.872793,9.631887
76,-1.403138,1.349271,0.948555,-1.432628,0.448863,-1.150710,0.593108,-0.305682,0.630721,-0.609484,13.271017,-0.427386
77,0.885451,-1.221869,-1.049404,1.173054,-1.462155,0.819726,-1.427475,-1.130753,-0.217599,1.472697,23.855910,9.049563
78,-0.888206,0.392568,0.328499,-1.573476,1.523811,-1.094412,1.477112,-0.947404,-0.783145,-1.323375,8.324556,-0.300580
79,-0.373273,0.631744,0.328499,-0.164999,0.030828,-0.249940,1.098253,-0.397357,1.007752,-0.133557,18.423862,-0.596433
80,-0.716562,0.452362,1.293030,-0.164999,0.389144,-0.081045,0.087962,0.061016,0.724979,0.104406,20.231760,-0.677288
81,-1.345924,1.349271,0.397394,-1.080509,0.628021,-1.094412,0.340535,-1.130753,-0.688887,-1.204393,5.834065,-0.217306
82,-0.716562,0.631744,1.293030,-0.869237,0.926617,-0.644027,0.782537,-0.030658,1.950329,-0.668975,18.362433,-0.594001
83,-0.373273,-0.982693,-0.567138,1.454750,-0.864962,1.044918,-0.606613,1.161111,-0.594630,1.115751,23.758505,6.023971
84,1.514813,-1.221869,-1.187194,0.046273,-1.103839,1.495304,-1.553761,-0.122333,-1.160176,-0.431012,24.030665,13.875011
85,1.400384,-1.281663,-1.118299,-0.376270,-1.223277,0.707129,-1.111759,-0.397357,-1.065918,0.223388,24.125488,16.952493
86,-0.602132,0.512156,0.879659,-1.573476,1.046056,-1.094412,1.224540,-1.222428,0.630721,-1.204393,11.337216,-0.383168
87,-0.201629,-0.265166,-0.153767,0.257544,0.150267,0.369340,-0.038324,1.619484,1.007752,0.699315,23.461481,0.050355
88,-1.231494,1.528653,0.741869,-0.657966,0.628021,-1.038114,0.529964,-0.672380,-0.311856,-1.204393,6.110278,-0.198802
89,-0.830991,1.169889,1.017450,-0.869237,0.807179,-1.432201,0.529964,-0.764055,0.536463,-0.966430,12.460882,-0.406385
90,0.370518,-1.162075,-1.807250,1.736445,-1.163558,1.044918,-0.354040,1.252786,-0.217599,0.877788,23.759515,6.227138
91,-0.029985,0.033804,0.672974,0.609663,0.030828,0.313042,0.340535,1.344460,0.819237,0.104406,23.477127,-0.159207
92,-0.830991,0.811126,0.604079,-0.869237,0.747460,-0.812921,0.782537,0.061016,-0.123341,-1.501848,12.631004,-0.409335
93,0.427733,-1.221869,-0.153767,1.243478,-0.506646,0.650831,-0.480327,1.802833,0.159432,0.699315,23.522606,1.214556
94,0.771022,-0.205372,-1.324984,1.454750,-0.446927,0.481937,-0.227754,1.619484,-0.594630,1.056260,23.618664,2.974739
95,1.228739,-1.221869,-1.187194,1.032206,-0.984400,1.213813,-0.922329,-1.864150,-0.971661,1.115751,23.931206,11.164079
96,0.256089,0.631744,0.397394,-0.024151,-0.148330,0.763428,0.151105,2.169532,1.573298,0.163897,23.143873,-0.699740
97,2.086960,-1.341457,-1.256089,0.116696,-1.103839,0.932322,-1.616904,-0.305682,-1.914238,-0.014576,24.151224,17.551701
98,0.599377,-1.042487,-0.222662,1.173054,-1.521874,0.707129,-0.922329,1.161111,0.159432,0.401861,23.660500,4.183229
99,-0.430488,0.272980,0.810764,-0.376270,0.030828,-0.587729,1.161396,-0.305682,0.724979,-0.431012,18.530018,-0.620652
100,-0.659347,0.631744,1.017450,-0.798814,0.508582,-0.869219,1.098253,-0.397357,-0.311856,-0.966430,11.807746,-0.395128
101,1.400384,-1.221869,-1.600565,0.539240,-1.223277,1.270111,-1.301188,-0.030658,-0.971661,0.163897,24.040885,14.248613
102,0.828236,-1.102281,-0.842718,1.806869,-1.521874,0.594533,-1.111759,-0.397357,-0.783145,1.472697,23.759711,6.106094
103,-1.288709,1.468859,0.121813,-0.869237,1.344653,-0.700325,0.593108,-0.580706,-0.029083,-0.847448,5.086691,-0.191516
104,-1.345924,1.409065,0.328499,-1.150933,1.284933,-1.150710,1.477112,-0.672380,0.159432,-1.085412,7.130577,-0.267063
105,0.656592,-0.922899,-0.222662,0.750511,-0.566365,1.044918,-0.922329,1.619484,-0.311856,0.996769,23.639888,3.592762
106,2.144175,-1.281663,-0.980509,-0.024151,-1.223277,1.382708,-1.174902,-0.305682,-1.065918,0.223388,24.083051,15.903836
107,-1.231494,0.751332,1.017450,-1.291781,0.986337,-1.038114,0.719394,-0.672380,0.253690,-0.906939,4.534317,-0.156500
108,0.599377,-1.162075,-1.187194,1.454750,-1.103839,0.763428,-1.364332,0.152691,-0.877403,1.472697,23.840537,8.635792
109,-0.659347,1.110095,1.430820,-1.432628,1.046056,-0.756623,0.593108,-0.214007,1.102010,-0.490503,13.327706,-0.421160
110,-0.773776,1.409065,0.672974,-1.010085,0.687740,-0.812921,1.161396,-0.397357,0.253690,-1.204393,10.103147,-0.312087
111,-1.117065,1.648241,0.604079,-1.150933,1.046056,-0.981816,0.277392,-1.314102,-0.311856,-1.263884,2.319144,-0.091672
112,0.256089,0.512156,0.328499,0.961783,0.090547,0.313042,0.466821,1.802833,1.761814,0.223388,23.434831,-0.303683
113,-0.716562,0.870920,0.328499,-0.587542,1.523811,-1.263307,0.656251,-0.397357,0.442206,-1.085412,10.030894,-0.342793
114,1.400384,-1.102281,-1.738355,0.750511,-1.044120,1.044918,-0.606613,0.061016,-1.254434,0.461352,24.051587,14.333122
115,-0.487703,0.512156,0.948555,-0.164999,0.508582,-0.418834,0.529964,1.252786,1.950329,-0.371521,21.158882,-0.709715
116,0.713807,-0.683723,-0.429348,2.088564,-0.805242,1.044918,-0.922329,0.702738,-0.217599,1.294224,23.735189,5.604303
117,0.828236,-1.102281,-1.256089,1.454750,-1.044120,1.157515,-1.238045,-0.030658,-0.500372,1.829642,23.854320,9.089937
118,0.484948,0.512156,0.741869,0.187120,0.150267,0.200446,-0.164611,1.527809,0.724979,0.937279,22.696785,-0.781689
119,0.542163,-0.623929,-0.222662,0.187120,-0.446927,0.256744,0.277392,1.436135,1.667556,0.461352,23.470067,-0.101855
120,2.201390,-1.281663,-1.600565,0.116696,-1.402435,0.932322,-1.364332,-0.122333,-1.065918,0.818297,24.087286,15.915985
121,1.228739,-1.341457,-1.049404,1.454750,-1.282997,1.157515,-1.427475,-0.397357,-0.406114,1.413206,23.900616,10.324102
122,-1.174280,0.631744,0.535184,-1.150933,1.225214,-1.319605,0.656251,-0.397357,0.065175,-1.323375,6.119889,-0.220657
123,-0.373273,0.033804,0.466289,0.539240,0.508582,0.313042,0.214248,1.069437,1.950329,0.461352,21.090173,-0.731775
124,-1.231494,0.691538,1.775296,-0.376270,0.986337,-0.812921,0.529964,-0.397357,1.007752,-1.085412,14.874973,-0.478180
125,0.427733,-0.384753,0.466289,0.609663,-0.267769,0.594533,0.340535,1.344460,0.913494,0.163897,23.494314,0.112469
126,-0.773776,1.648241,0.879659,-1.362204,0.448863,-1.319605,1.224540,-1.222428,0.442206,-0.847448,8.669324,-0.318550
127,1.057095,-0.982693,-0.980509,1.595597,-1.342716,1.157515,-1.111759,0.427715,-1.442949,1.175242,23.822022,8.072521
128,0.656592,0.870920,0.741869,0.891359,0.508582,0.425639,0.024819,1.069437,0.630721,0.461352,23.311566,-0.559205
129,-0.659347,1.409065,1.017450,-0.305847,1.284933,-0.925518,1.287683,-0.030658,0.630721,-0.787957,13.678920,-0.445816
130,1.114310,-1.341457,-1.118299,0.468816,-1.462155,1.213813,-0.859186,-1.314102,-1.819980,1.175242,23.913669,10.854160
131,0.771022,-0.863105,-1.049404,1.736445,-1.282997,0.707129,-1.238045,-0.489031,-0.500372,1.472697,23.756803,5.999755
132,-0.945421,0.751332,0.535184,-0.446694,1.464091,-1.094412,1.603399,-0.122333,0.065175,-0.966430,12.154394,-0.392862
133,1.972531,-1.102281,-1.256089,0.539240,-1.462155,1.270111,-1.616904,-0.397357,-1.160176,0.520842,24.116961,16.497474
134,2.086960,-1.162075,-1.531669,0.257544,-1.402435,0.481937,-1.553761,-0.305682,-1.725722,0.461352,24.112265,16.437491
135,-0.773776,1.110095,0.604079,-1.010085,0.090547,-0.812921,1.035110,-0.122333,0.253690,-0.906939,14.741702,-0.468895
136,-0.716562,1.528653,0.259603,-1.010085,1.404372,-0.981816,1.350826,-1.222428,0.065175,-1.263884,7.928840,-0.291879
137,0.427733,-0.444547,-0.222662,0.961783,-1.402435,0.594533,0.087962,2.261206,0.159432,0.520842,23.497434,1.108002
138,-1.174280,0.870920,1.568611,-0.869237,1.225214,-1.319605,1.161396,-0.030658,0.253690,-0.609484,15.218097,-0.482727
139,0.542163,-0.324959,0.672974,0.680087,-0.267769,0.594533,0.214248,2.352881,0.159432,0.937279,23.470740,0.726392
140,1.400384,-1.281663,-1.393879,0.257544,-1.462155,1.495304,-1.427475,-0.305682,-1.819980,0.461352,23.941876,11.645185
141,-1.231494,1.409065,0.259603,-1.080509,0.687740,-1.432201,0.529964,-1.314102,-0.594630,-1.263884,3.031690,-0.101158
142,0.542163,-0.922899,-1.531669,1.032206,-1.282997,1.157515,-1.174902,0.061016,-1.160176,1.770151,23.881503,9.681039
143,-1.174280,0.631744,0.397394,-0.869237,1.284933,-1.544798,1.224540,-0.947404,-0.406114,-0.847448,4.391131,-0.154821
144,-0.544917,0.512156,-0.084872,-0.024151,-0.148330,-0.981816,0.782537,-0.489031,0.253690,-0.490503,18.475644,-0.600727
145,0.256089,-0.025990,0.879659,0.257544,0.329424,0.538235,0.277392,1.986182,1.384783,0.996769,21.532567,-0.733621
146,0.713807,0.452362,0.672974,0.609663,0.269705,0.313042,0.214248,1.252786,0.347948,0.580333,22.949316,-0.784426
147,0.484948,-1.162075,-1.324984,1.173054,-1.044120,0.369340,-0.796043,0.152691,0.065175,1.115751,23.702891,4.609755
148,0.542163,-0.085784,-0.015977,0.891359,-0.685804,0.144148,0.340535,1.619484,1.761814,0.401861,23.421050,-0.358795
149,0.141659,-0.564135,0.259603,0.891359,-0.446927,0.538235,-0.417184,2.352881,0.159432,0.996769,23.499761,1.058640
150,-0.430488,-1.221869,-0.360453,1.525173,-0.506646,0.594533,-0.669756,2.261206,0.819237,0.520842,23.592473,2.657202
151,-0.945421,1.409065,0.328499,-1.221357,1.284933,-0.812921,0.593108,-1.039079,0.442206,-0.966430,10.208706,-0.349745
152,1.343169,-1.162075,-1.531669,0.398392,-0.984400,1.495304,-1.680048,-0.305682,-1.442949,0.818297,23.953893,11.782728
153,-0.659347,0.751332,0.810764,-0.798814,0.628021,-0.249940,1.161396,-0.489031,0.536463,-0.312030,19.070172,-0.625021
154,0.771022,-0.863105,-0.842718,1.454750,-1.044120,1.213813,-1.743191,-0.580706,-0.688887,1.948624,23.821370,8.026152
155,1.114310,-1.461045,-1.324984,0.609663,-0.924681,0.763428,-1.301188,-0.122333,-0.029083,1.115751,23.914976,10.622956
156,0.942666,-1.341457,-1.669460,0.609663,-1.163558,1.551602,-0.922329,-1.130753,-1.725722,0.758806,23.994062,12.941168
157,0.828236,-0.982693,-1.118299,1.525173,-1.342716,0.763428,-1.553761,-0.122333,-1.065918,1.532187,23.834535,8.577121
158,0.313304,0.870920,1.017450,0.116696,0.030828,-0.024747,0.340535,1.344460,1.573298,0.937279,22.818949,-0.769686
159,2.086960,-1.281663,-1.669460,0.257544,-1.342716,0.988620,-1.364332,-0.397357,-1.348691,0.401861,24.117403,16.537115
160,1.285954,-1.341457,-1.049404,0.327968,-1.402435,1.270111,-1.048616,-0.122333,-0.123341,1.234733,23.866376,9.111874
161,0.771022,-1.341457,-1.600565,0.539240,-1.342716,1.270111,-1.111759,0.152691,-0.500372,1.294224,23.905277,10.222757
162,0.484948,-0.922899,-0.773823,1.595597,-0.626084,0.650831,-0.543470,1.436135,-0.029083,1.115751,23.662471,4.169130
163,-0.659347,0.930714,0.604079,-0.869237,0.986337,-1.488499,1.540256,-0.305682,0.347948,-0.847448,12.980713,-0.416487
164,-0.316058,0.631744,0.535184,-0.164999,0.747460,-0.362536,0.782537,1.436135,2.233103,0.401861,20.473991,-0.676903
165,0.656592,-0.863105,-1.049404,1.806869,-0.984400,0.763428,-1.553761,0.061016,-0.217599,1.472697,23.754167,6.070551
166,0.599377,-0.982693,-1.049404,1.313902,-1.402435,0.594533,-0.985472,0.061016,-1.348691,1.829642,23.794861,7.394816
167,1.343169,-1.221869,-0.980509,0.257544,-0.626084,1.382708,-1.174902,-0.305682,-0.406114,-0.193048,24.060439,14.757707
168,0.771022,-0.384753,0.121813,0.539240,-0.148330,-0.137343,0.214248,2.077857,0.819237,0.223388,23.506428,1.112272
169,0.713807,-1.162075,-1.324984,1.454750,-1.342716,0.763428,-1.238045,0.061016,-1.160176,1.472697,23.839597,8.552770
170,-0.487703,-0.205372,1.293030,-0.305847,0.448863,-0.306238,0.908824,0.794413,0.724979,-0.193048,19.355770,-0.648210
171,0.828236,-1.341457,-1.118299,0.609663,-1.342716,1.044918,-1.490618,-0.030658,-1.065918,1.353715,23.896140,10.210083
172,1.057095,-1.401251,-0.636033,1.102630,-1.223277,0.988620,-1.048616,-0.580706,-0.406114,1.710660,23.899812,10.120737
173,-1.345924,1.468859,0.466289,-1.362204,1.165495,-1.657394,0.340535,-0.855729,-1.348691,-1.144902,5.664823,-0.201868
174,0.599377,-0.324959,0.397394,0.750511,0.030828,0.425639,-0.669756,2.169532,-0.029083,1.056260,23.483304,0.592958
175,-1.231494,1.409065,-0.222662,-1.150933,0.986337,-1.319605,0.593108,-1.589126,-0.783145,-1.442357,3.413478,-0.110103
176,0.542163,-0.444547,-0.084872,0.257544,-0.864962,0.369340,0.214248,1.436135,2.044587,0.342370,23.250849,-0.651099
177,-0.602132,-0.922899,-0.911613,1.595597,-1.044120,0.932322,-0.922329,1.069437,-1.537207,0.996769,23.715215,4.997457
178,0.656592,-1.102281,-0.429348,1.102630,-0.984400,1.044918,-0.543470,1.619484,-0.500372,1.115751,23.681081,4.460277
179,-0.830991,0.631744,1.568611,-0.235423,0.568302,-1.038114,1.098253,0.427715,1.007752,-0.074066,17.949586,-0.582767
180,-1.059850,1.409065,-0.153767,-1.221357,0.926617,-1.150710,1.098253,-0.764055,0.159432,-1.085412,6.199594,-0.216322
181,-0.830991,0.990508,0.466289,-1.855171,1.344653,-1.094412,0.782537,-2.047499,0.630721,-1.739811,10.201702,-0.359153
182,-0.716562,1.528653,0.672974,-0.587542,0.807179,-1.319605,0.466821,0.061016,0.819237,-0.906939,9.162911,-0.331345
183,-0.430488,0.033804,1.361925,-0.305847,1.105775,-0.925518,0.845680,0.702738,0.819237,-0.371521,15.722116,-0.491373
184,0.771022,-0.623929,-0.153767,1.384326,-1.103839,0.538235,0.024819,1.069437,0.347948,0.937279,23.589731,2.444036
185,-0.773776,0.691538,1.430820,-0.587542,0.448863,-0.812921,1.350826,-0.305682,0.347948,-0.668975,12.303155,-0.409519
186,-1.059850,0.691538,-0.291557,-1.010085,0.986337,-1.375903,0.403678,-0.489031,0.630721,-0.847448,11.730024,-0.400102
187,-1.345924,1.528653,0.672974,-1.503052,0.807179,-1.375903,1.098253,-0.672380,0.065175,-1.204393,7.475533,-0.275820
188,-0.087200,-0.324959,0.672974,0.680087,-0.208049,0.425639,-0.417184,2.077857,0.347948,1.115751,23.515632,1.388447
189,0.656592,-0.683723,-0.704928,2.018140,-0.685804,0.594533,-0.922329,0.977762,-0.029083,1.353715,23.732121,5.593184
190,0.542163,-0.324959,0.328499,0.891359,0.030828,0.369340,0.087962,2.261206,-0.877403,0.996769,23.486749,0.621100
191,1.285954,-1.341457,-0.980509,1.384326,-0.984400,1.382708,-1.174902,-0.764055,-0.688887,1.532187,23.894692,10.227563
192,-1.345924,1.767829,0.535184,-1.291781,0.986337,-1.319605,0.277392,-1.405777,-0.217599,-1.204393,2.475511,-0.084681
193,1.285954,-1.461045,-1.462774,0.750511,-1.223277,1.495304,-1.301188,0.061016,-0.406114,1.115751,23.931110,10.735443
194,-0.029985,-0.205372,0.879659,0.257544,0.508582,0.256744,0.087962,-0.672380,2.044587,0.461352,21.093102,-0.716102
195,0.427733,0.512156,0.397394,0.680087,0.030828,-0.306238,0.024819,0.061016,1.761814,0.223388,22.536391,-0.817075
196,0.198874,-1.102281,-0.015977,1.173054,-0.387207,0.481937,-0.417184,1.436135,-0.217599,0.937279,23.587923,2.628390
197,1.114310,-0.683723,-1.256089,1.736445,-1.581593,0.763428,-0.796043,0.336040,-0.123341,1.234733,23.776906,6.737746
198,-0.144414,-0.085784,0.948555,-0.869237,0.747460,0.200446,0.466821,1.069437,2.138845,-0.728466,21.506018,-0.733911
199,0.656592,-0.683723,-0.842718,2.018140,-0.685804,0.707129,-0.859186,1.069437,0.159432,1.353715,23.734946,5.512550
200,-1.345924,1.289477,0.535184,-1.080509,1.225214,-1.207009,0.340535,-1.772475,-0.029083,-0.966430,3.589893,-0.132256
201,1.285954,-1.221869,-1.118299,0.539240,-0.864962,1.495304,-1.616904,-0.305682,-1.254434,0.639824,24.007943,13.131944
202,0.427733,-0.324959,0.259603,0.539240,-0.208049,-0.418834,0.340535,2.077857,1.573298,0.401861,23.514038,1.049985
203,-0.945421,0.990508,0.672974,-1.080509,1.225214,-0.700325,1.098253,-0.214007,0.913494,-0.728466,12.811985,-0.408621
